901,901,Faza,,ACTIVE
843,843,Fino,,ACTIVE
1217,1217,Funyula,,ACTIVE
688,688,Gachie ,,ACTIVE
960,960,Gachoka,,ACTIVE
676,676,Gakoe,,ACTIVE
952,952,Gakwegori,,ACTIVE
875,875,Galmagala,,ACTIVE
1301,1301,Gambogi,,ACTIVE
1222,1222,Ganga,,ACTIVE
1165,1165,Ganjoni,,ACTIVE
923,923,Ganze,,ACTIVE
545,545,Garbatula,,ACTIVE
1025,1025,Garbatula ,,ACTIVE
1024,1024,Garbatulla,,ACTIVE
874,874,Garissa Township,,ACTIVE
886,886,Garsen,,ACTIVE
722,722,Gatanga,,ACTIVE
1067,1067,Gatimbi,,ACTIVE
699,699,Gatuanyaga,,ACTIVE
755,755,Gatugura,,ACTIVE
677,677,Gatukuyu,,ACTIVE
674,674,Gatundu,,ACTIVE
1083,1083,Gatunga,,ACTIVE
718,718,Gatunyu,,ACTIVE
720,720,Gatura,,ACTIVE
880,880,Gede,,ACTIVE
1407,1407,Gesonso,,ACTIVE
1419,1419,Gesusu,,ACTIVE
1409,1409,Getare,,ACTIVE
803,803,Giakanja,,ACTIVE
806,806,Gichira,,ACTIVE
757,757,Gichugu,,ACTIVE
645,645,Gigiri,,ACTIVE
730,730,Gikoe,,ACTIVE
1069,1069,Gikumene,,ACTIVE
1543,1543,Gilgil,,ACTIVE
706,706,Gitaru,,ACTIVE
681,681,Githiga,,ACTIVE
1071,1071,Githongo,,ACTIVE
678,678,Githunguri,,ACTIVE
696,696,Githurai Kimbo,,ACTIVE
731,731,Gitugi,,ACTIVE
1022,1022,Golbo,,ACTIVE
883,883,Gongoni,,ACTIVE
830,830,Griftu,,ACTIVE
585,585,Gucha North,,ACTIVE
586,586,Gucha South,,ACTIVE
840,840,Gurar,,ACTIVE
836,836,Habswein,,ACTIVE
829,829,Hadado,,ACTIVE
877,877,Hagardera,,ACTIVE
1223,1223,Hakati,,ACTIVE
1294,1294,Hamisi ,,ACTIVE
1251,1251,Harambe,,ACTIVE
1370,1370,Harambee,,ACTIVE
665,665,Highridge,,ACTIVE
897,897,Hindi,,ACTIVE
890,890,Hola,,ACTIVE
1331,1331,Homa Bay,,ACTIVE
1626,1626,Hospital,,ACTIVE
857,857,Hulugho,,ACTIVE
1618,1618,Huruma,,ACTIVE
858,858,Ifo,,ACTIVE
1230,1230,Igara,,ACTIVE
1387,1387,Igare,,ACTIVE
567,567,Igembe North,,ACTIVE
568,568,Igembe South,,ACTIVE
1431,1431,Igena,,ACTIVE
1058,1058,Igoji,,ACTIVE
870,870,Ijara,,ACTIVE
856,856,Ikabere,,ACTIVE
683,683,Ikinu  ,,ACTIVE
1450,1450,Ikonge,,ACTIVE
1008,1008,Ikutha,,ACTIVE
1559,1559,Ilbisil,,ACTIVE
628,628,Imara Daima,,ACTIVE
1334,1334,Imbo,,ACTIVE
569,569,Imenti North,,ACTIVE
570,570,Imenti South,,ACTIVE
620,620,Industrial Area,,ACTIVE
1571,1571,Isara,,ACTIVE
1427,1427,Isebania,,ACTIVE
957,957,Ishiara,,ACTIVE
1272,1272,Isilu,,ACTIVE
1565,1565,Isinya,,ACTIVE
546,546,Isiolo,,ACTIVE
1461,1461,Iten,,ACTIVE
1385,1385,Itumbe,,ACTIVE
658,658,Jamhuri,,ACTIVE
622,622,Jericho,,ACTIVE
1404,1404,Jogoo,,ACTIVE
1176,1176,Jomvu,,ACTIVE
701,701, Juja,,ACTIVE
1050,1050,Junction,,ACTIVE
1055,1055,Kaaga,,ACTIVE
1497,1497,Kabarnet,,ACTIVE
1498,1498,Kabartonjo,,ACTIVE
781,781,Kabaru,,ACTIVE
737,737,Kabati,,ACTIVE
999,999,Kabati Kitui,,ACTIVE
671,671,Kabete,,ACTIVE
1467,1467,Kabiyet,,ACTIVE
1103,1103,Kabuchai,,ACTIVE
1279,1279,Kaburengo,,ACTIVE
1359,1359,Kachok,,ACTIVE
1356,1356,Kadel,,ACTIVE
1354,1354,Kadongo,,ACTIVE
768,768,Kagio,,ACTIVE
679,679,Kagwe,,ACTIVE
739,739,Kahatia,,ACTIVE
695,695,Kahawa Sukari,,ACTIVE
692,692,Kahawa Wendani,,ACTIVE
738,738,Kahuro,,ACTIVE
1422,1422,Kaimokama,,ACTIVE
1291,1291,Kaimosi,,ACTIVE
811,811,Kaiyaba,,ACTIVE
614,614,Kajiado South,,ACTIVE
818,818,Kajiado Town,,ACTIVE
617,617,Kakamega East,,ACTIVE
1258,1258,Kakamega Town,,ACTIVE
1112,1112,Kakimanyi,,ACTIVE
1481,1481,Kakuma,,ACTIVE
1265,1265,Kakunga,,ACTIVE
733,733,Kakuzi,,ACTIVE
1016,1016,Kalacha,,ACTIVE
1492,1492,Kalbichbich,,ACTIVE
535,535,Kaloleni,,ACTIVE
623,623,Kaloleni Nairobi,,ACTIVE
1444,1444,Kaluoch,,ACTIVE
728,728,Kamacharia,,ACTIVE
1446,1446,Kamagambo,,ACTIVE
1619,1619,Kamagut,,ACTIVE
785,785,Kamakwa,,ACTIVE
800,800,Kambu,,ACTIVE
1445,1445,Kamenji,,ACTIVE
1541,1541,Kampi Ya Moto,,ACTIVE
635,635,Kamukunji,,ACTIVE
634,634,Kamukunji,,ACTIVE
1575,1575,Kamukuru,,ACTIVE
967,967,Kamuongo,,ACTIVE
